Area;Perimeter;MajorAxisLength;MinorAxisLength;AspectRation;Eccentricity;ConvexArea;EquivDiameter;Extent;Solidity;roundness;Compactness;ShapeFactor1;ShapeFactor2;ShapeFactor3;ShapeFactor4;Class
66073;1020,543;363,315843183672;231,993381996798;1,56606123871537;0,769584791166751;67291;290,046128123246;0,75599263149464;0,981899511078748;0,797207312632089;0,798330525808132;0,005498703603343;0,001377751892302;0,637331628437089;0,998100359502668;BARBUNYA
66086;1045,614;358,60109892215;235,828693646878;1,52059994641325;0,753336569446292;67353;290,074660308976;0,729764349919389;0,981188662717325;0,759585299446947;0,808906222487481;0,005426279377208;0,001433093801954;0,654329276778966;0,994973063206719;BARBUNYA
66107;1108,565;367,616595070718;230,636709046512;1,59392057140645;0,778710167000721;67763;290,120744835331;0,699352559084273;0,975561884804392;0,675981775299442;0,789193819662904;0,005560932958245;0,001330644748219;0,622826884994125;0,992736584417132;BARBUNYA
66163;1012,844;359,847423320916;234,40646388433;1,53514291951644;0,758730079635453;67353;290,243601132415;0,720855486795084;0,982331893159919;0,81047557946484;0,806574070904415;0,005438801495109;0,001419907316997;0,65056173185532;0,99870523636605;BARBUNYA
66166;974,533;364,349023738649;232,084621620422;1,56989731243179;0,770876743309772;66906;290,25018125222;0,711768502581756;0,988939706453831;0,875490916963348;0,796626757151459;0,005506589845822;0,001367987251186;0,63461419020965;0,996279111641206;BARBUNYA
66185;1035,179;338,38628486036;249,417101296435;1,35670843379013;0,67580763209152;67385;290,291851880649;0,733408685438206;0,982191882466424;0,776137256043937;0,857871210709507;0,005112733774426;0,001708131557188;0,735943014164195;0,998460094105491;BARBUNYA
66291;1048,41;371,479240991721;227,64889271841;1,63180780963087;0,790224650902797;67835;290,52422043616;0,766547178538391;0,977238888479398;0,757882929245716;0,782073904481341;0,005603765835358;0,001293156007832;0,611639592070689;0,99807826302039;BARBUNYA
66294;1109,72;348,021818610088;243,394084390851;1,42986966787255;0,714765261899368;68370;290,530794200327;0,725714285714286;0,96963580517771;0,676483583042962;0,834806264045841;0,005249672950947;0,001572732305029;0,696901498490175;0,996478314186026;BARBUNYA
66301;1010,746;366,511564715055;230,598903056128;1,58938988805964;0,777265906449478;67227;290,546132404969;0,699090036799207;0,98622577238312;0,815541151816912;0,79273387357055;0,005527994520672;0,001346657117194;0,62842699430617;0,998815510133941;BARBUNYA
66314;1027,756;365,634365258525;231,261977443493;1,58103969057285;0,774564286690231;67453;290,57461549414;0,732978158988416;0,983114168383912;0,788923780650297;0,794713634996226;0,005513682861214;0,001356638702453;0,631569761648914;0,998536860532569;BARBUNYA
66354;1007,809;342,848693410573;247,084099822619;1,38757894035554;0,693268161305448;67573;290,662238261796;0,769553720541845;0,981960250395868;0,820957184080257;0,847785754614845;0,005166963459785;0,00164649195222;0,718740685727862;0,997309439092683;BARBUNYA
66365;1009,445;345,072695752701;245,373588853929;1,40631555891748;0,703113172639707;67543;290,686329892462;0,793460066953611;0,982559258546407;0,818433957488057;0,84239156986441;0,005199618710958;0,001615129348727;0,709623556978625;0,997954649153405;BARBUNYA
66370;1004,139;339,287072437722;249,883084602837;1,35778327283331;0,676443461562449;67637;290,69727997364;0,720535869376411;0,981267649363514;0,827168545961665;0,856788553377608;0,005112054730115;0,001699299307408;0,734086625198894;0,996730540505711;BARBUNYA
66371;1046,92;371,427424314922;228,271012790798;1,62713355398883;0,788856291443529;68131;290,699469940379;0,715166208717203;0,974167412778324;0,760958954925223;0,782654836208067;0,005596230647646;0,001295258530084;0,612548592639877;0,996698368532981;BARBUNYA
66372;1060,47;369,242764603627;230,372764083766;1,60280563577979;0,781499420615874;67927;290,701659890621;0,744239243785111;0,977107777466987;0,741648280739776;0,787291418432211;0,005563230949853;0,00131840524654;0,619827777537003;0,99346345504917;BARBUNYA
66391;1029,266;365,019816438052;231,916670215158;1,57392660087526;0,772221307701908;67367;290,743265811114;0,686424731182796;0,98551219439785;0,78752404093267;0,796513648623942;0,005498031607267;0,001365085592681;0,634433992444224;0,998552537207459;BARBUNYA
66423;967,29;351,141288518274;241,17653892515;1,45595127155901;0,726812266629345;67104;290,813325485514;0,754995567073587;0,989851573676681;0,892102907268884;0,828194618504339;0,005286441270618;0,001534167545691;0,685906326119548;0,998646187684129;BARBUNYA
66437;1103,644;383,681468806148;221,503838425196;1,73216623031894;0,816523783158501;68544;290,843971286272;0,668380281690141;0,969260620915033;0,685428035876225;0,758034971538381;0,005775117311229;0,001176244325944;0,574617018075194;0,995332194076419;BARBUNYA
66441;1008,386;355,990226986924;238,062880153144;1,49536217808471;0,743501457689056;67698;290,852726636263;0,747603294625979;0,981432243197731;0,821093112928715;0,817024470300829;0,005357990201636;0,001472725932187;0,66752898507035;0,998197597049471;BARBUNYA
66444;1009,712;365,915669201447;235,452025786432;1,55409862361241;0,76547989987581;68423;290,859292975802;0,734074286850653;0,971076977039884;0,818974912279574;0,794880671851402;0,005507128848375;0,001356165674771;0,631835282482936;0,981934342856486;BARBUNYA
66449;1106,16;382,858702465798;221,87445850671;1,72556456043912;0,814957676710933;68691;290,870236545623;0,642913812454042;0,967361080782053;0,682436762378013;0,759732597619634;0,005761692462878;0,001184057737394;0,577193619885876;0,995984854986635;BARBUNYA
66456;1053,899;351,861704434038;241,405516254877;1,45755453269154;0,727525467023821;68026;290,885556851694;0,720718375845914;0,976920589186488;0,751875747797026;0,826704222670601;0,005294656681625;0,0015255210025;0,683439871781402;0,996150882937107;BARBUNYA
66466;1010,092;356,170584491972;239,334815363303;1,4881687144067;0,740581252526644;67508;290,907441603626;0,780392156862745;0,98456479232091;0,81862978939815;0,816764365924731;0,005358688419522;0,001471043096577;0,667104029444427;0,992763345873843;BARBUNYA
66483;1030,876;375,319902168264;226,100949414068;1,65996606003155;0,798177791907101;67668;290,944641903967;0,701519468186135;0,982488029792517;0,786153975173258;0,775191084254122;0,00564535147584;0,001257493720786;0,600921217107081;0,997508825150607;BARBUNYA
66506;986,389;325,082283884449;261,628517859964;1,24253382828262;0,593536513337158;67473;290,994964152572;0,762124129079575;0,985668341410638;0,85896259295732;0,895142487235651;0,004888014372905;0,001935891091181;0,801280072454428;0,995617595953379;BARBUNYA
66520;1002,344;374,927498404129;226,561961839096;1,65485633758063;0,796770474814125;67511;291,025590826276;0,74164093073038;0,98532091066641;0,832009939329434;0,776218314380835;0,005636312363261;0,00126214821685;0,602514871580225;0,997075553721114;BARBUNYA
66547;1044,703;366,564653786404;233,635667569912;1,56895844542535;0,770561617555037;68580;291,084647454123;0,749538205081997;0,970355788859726;0,766218550424389;0,79408814910926;0,005508357308164;0,00135106649858;0,63057598855577;0,989347522727017;BARBUNYA
66555;1032,397;339,400991246965;250,430296817136;1,3552712892993;0,674954173263785;67917;291,102143413354;0,734173165808081;0,979946110693935;0,784688131752993;0,857693851581987;0,005099556626053;0,001702320654946;0,735638743041544;0,996990067740426;BARBUNYA
66642;1029,494;346,979721471152;246,021256115458;1,41036480729256;0,705171871990099;67731;291,292344115393;0,735270753343043;0,983921690215706;0,79015127746303;0,839508265440841;0,005206622272308;0,001595275663929;0,70477412774349;0,99398862685973;BARBUNYA
66700;1020,511;356,96935953013;238,923523582794;1,49407372776515;0,742982347085351;67735;291,419075617632;0,795012991966436;0,98471986417657;0,804822885671531;0,816369998817881;0,005351864460722;0,001466334368329;0,666459974969908;0,99574033920956;BARBUNYA
66795;1067,697;363,066891669719;234,761709139494;1,54653368728879;0,762823030647867;68388;291,626534098983;0,781904806499192;0,976706439726268;0,736305040135143;0,803230866791001;0,005435539960622;0,001395674079708;0,645179825365823;0,997792334287342;BARBUNYA
66823;1033,42;379,358784885245;225,095162689891;1,68532624314046;0,804939474506804;68016;291,687651603282;0,752375698072419;0,982460009409551;0,786288834684211;0,768896525466037;0,005677069046365;0,001223983413433;0,591201866873744;0,996368021235952;BARBUNYA
66871;990,128;372,968458458255;229,417889869407;1,62571654141951;0,788438664233762;67765;291,792394684963;0,801868239921337;0,986807348926437;0,857166120933898;0,782351397464411;0,005577432047648;0,001288906759005;0,612073709114516;0,995058353475465;BARBUNYA
66882;1028,361;356,497778510954;240,087474455556;1,48486621103154;0,739222437987009;68146;291,816393012759;0,736456131078224;0,981451589234878;0,794745211174585;0,818564407979313;0,00533024997026;0,001476178133062;0,670047690010523;0,994931174676362;BARBUNYA
66884;1022,644;352,640524820478;242,600975457976;1,45358246872162;0,725752906430049;68186;291,820756133053;0,771548541897379;0,980905171149503;0,803679985484128;0,827530404458229;0,005272419783812;0,001525195729765;0,684806570302801;0,995422825057533;BARBUNYA
66906;1019,347;369,027730369771;231,279693313115;1,59559071133049;0,779238791668222;67928;291,868746151503;0,756410256410257;0,984954657873042;0,80915334164121;0,7909127746553;0,005515614898063;0,00133133717695;0,625543017112946;0,998110627643066;BARBUNYA
66910;996,008;355,780377918921;239,92746817722;1,48286638717051;0,73839396926479;67749;291,87747076167;0,779037816691505;0,987616053373482;0,847569344534215;0,820386645460775;0,005317297532789;0,001485747655378;0,673034248050384;0,998019863848492;BARBUNYA
66931;1037,359;341,617734410518;250,189666995476;1,36543502580662;0,680909757888746;68309;291,923270687126;0,779699913795112;0,979826962772109;0,781590045355461;0,854531955698547;0,005104028542985;0,001678827557066;0,730224863309983;0,997074605078301;BARBUNYA
66943;1039,622;339,825894472456;251,661741604981;1,35032799306404;0,671989343856275;68327;291,949438847219;0,798518500846912;0,979744464121065;0,778330613431545;0,859114751394798;0,005076346958942;0,001705830066648;0,738078156064146;0,996647595202506;BARBUNYA
66945;996,779;373,736485702959;228,229564515665;1,63754632970571;0,791885384530904;67778;291,953799979201;0,747754892324189;0,987709876361061;0,846701346460328;0,781175537170439;0,005582739348763;0,001282394519303;0,610235219873524;0,999288444561044;BARBUNYA
66985;1009,144;340,088255935642;251,151701578166;1,35411487877098;0,674264668847263;68137;292,041008942383;0,729763590805099;0,983092886390654;0,826572859136702;0,858721240281958;0,005077080778318;0,001702952979781;0,737402168511385;0,998527248019249;BARBUNYA
66991;1056,519;357,154481730027;239,733033655609;1,48980086842392;0,741248554306093;68096;292,054088040817;0,813352921179156;0,983772908834586;0,754174252437755;0,817724830516282;0,005331380061949;0,001470442843682;0,668673898442882;0,996190954592614;BARBUNYA
67012;1010,404;382,859750736457;224,010865181426;1,7091124148214;0,810961858596272;68008;292,099860273491;0,807801726216307;0,985354664157158;0,824844969609588;0,762942199360513;0,005713301360002;0,001194080051632;0,582080799565057;0,994841520965805;BARBUNYA
67056;1031,766;336,478503628106;255,169649802123;1,3186462570648;0,651843519559451;68817;292,195740748836;0,776542523624236;0,974410392780854;0,791562265404706;0,868393486056946;0,005017873175079;0,001760214813483;0,754107246626136;0,994400698188997;BARBUNYA
67063;990,719;370,089758163931;231,697853247843;1,59729472231257;0,779776061382141;68087;292,210991560164;0,717711900684932;0,984960418288366;0,858601924064812;0,789567895663649;0,005518538660125;0,001323005889182;0,623417461862723;0,995781421630825;BARBUNYA
67083;1023,333;370,046724819775;231,379216474285;1,5993084014134;0,780408281798109;67999;292,254560921586;0,789592627031862;0,986529213664907;0,804986100852143;0,789777455979171;0,00551625187931;0,00132386220027;0,623748429972931;0,997566104424128;BARBUNYA
67085;1019,709;369,738210901231;232,520652223694;1,59013062867865;0,777503063166867;68180;292,25891750049;0,770233188284327;0,983939571721912;0,810742207818218;0,790448238466113;0,005511488572725;0,001327218473136;0,62480841769418;0,993527002031758;BARBUNYA
67087;1084,612;359,914320835844;238,571169688731;1,50862453877152;0,748747387463489;68230;292,263274014454;0,790104700326232;0,983247838194343;0,716637327175394;0,812035690426875;0,005364889186219;0,001438934380568;0,659401962527052;0,994789981582408;BARBUNYA
67136;1025,963;403,174102299717;213,029927680635;1,89257024442189;0,849006767046448;68108;292,369988328727;0,74454092779275;0,985728548775474;0,801497050688383;0,725170556990243;0,006005333983254;0,001024418892706;0,525872336725539;0,995250336851366;BARBUNYA
67162;1026,783;367,148330894456;233,501495555519;1,57235965457515;0,771699927577241;68174;292,426596436615;0,69742471443406;0,985155631179042;0,800527296519875;0,796480800346275;0,00546660806549;0,00135705967564;0,634381665320244;0,997476136151743;BARBUNYA
67163;983,06;369,424951508562;232,344347500882;1,58998897749023;0,777457743115135;67907;292,428773452695;0,758389792231256;0,989043839368548;0,873333058805998;0,791578295560573;0,005500423618787;0,001332144732221;0,626596198002582;0,996281048161392;BARBUNYA
67215;1017,512;369,979454110402;231,738706964858;1,59653714718667;0,779537458248347;68160;292,541955964224;0,704080029330121;0,986135563380282;0,815824958345601;0,790697842039977;0,005504417973821;0,001327190856926;0,625203077406677;0,998159937615182;BARBUNYA
67234;990,278;366,731238939932;234,142952766749;1,56627066758343;0,769655625979575;68057;292,583300191115;0,752436908958648;0,987907195439117;0,861558064768901;0,797813955082888;0,005454550360531;0,00136315497478;0,636507106925001;0,996942411285018;BARBUNYA
67236;1008,387;344,035065604662;249,566195033015;1,37853231908733;0,688317892199548;68429;292,587651875149;0,755036496350365;0,982565871194961;0,830916257209203;0,85045880820581;0,005116828270639;0,001651177409763;0,723280184454847;0,997065110026451;BARBUNYA
67284;1030,013;384,460267462902;223,354008271313;1,72130453551516;0,813935875590616;68347;292,692072881998;0,794642857142857;0,984447013036417;0,796959503917751;0,761306427874866;0,005713992441931;0,001184015563078;0,579587477123589;0,997646553100623;BARBUNYA
67309;1023,514;401,710793696442;214,182063926618;1,87555758092832;0,846005114823018;68457;292,746444071622;0,774976109057833;0,983230348978191;0,807412423292893;0,728749261073725;0,005968158696407;0,00103832338462;0,5310754855155;0,996062652903784;BARBUNYA
67311;1037,096;374,417252991527;229,301248292446;1,63286181728066;0,790531257366462;68197;292,750793330554;0,756907195627973;0,987008226168306;0,786426226316792;0,78188382343903;0,005562497258866;0,001282385163291;0,611342313355637;0,998237520766446;BARBUNYA
67359;1028,02;375,787478404901;230,27026082974;1,6319409942509;0,790263433122048;68721;292,855156167372;0,762721652286161;0,980180730780984;0,800944396450608;0,779310575781954;0,005578875553451;0,00126931296598;0,607324973525601;0,991118521128771;BARBUNYA
67412;1052,897;377,422007197297;228,38955814557;1,65253617661775;0,79612631493574;68526;292,970346946046;0,792150411280846;0,983743396666958;0,764144162224294;0,776240763281449;0,005598736236832;0,001253878778781;0,602549722579767;0,995735214774054;BARBUNYA
67413;1077,615;359,836262287801;239,873652576793;1,50010748751409;0,745398715463274;68823;292,972519921633;0,736030134294137;0,97951266291792;0,729501623129405;0,814182867671381;0,005337787404326;0,001446867873159;0,662893742009593;0,994411865814825;BARBUNYA
67429;1124,602;393,261908216109;219,295431513416;1,79329731359246;0,830088267842368;68968;293,00728533937;0,714668786433492;0,97768530332908;0,66997543587687;0,745069072843827;0,005832236993224;0,001108666876471;0,55512792330836;0,995509413569044;BARBUNYA
67437;1041,175;380,647880106202;226,566395285869;1,68007210259898;0,803568304866449;68653;293,024666501483;0,799983392251299;0,98228773687967;0,781736955174288;0,769805066088187;0,005644496049738;0,001222722757996;0,592599839775038;0,995610458810666;BARBUNYA
67439;998,962;357,310109382868;240,533745645447;1,48548848488624;0,739479356877471;68597;293,029011630921;0,746080915135356;0,983118795282593;0,849225545100428;0,820097175915424;0,005298271169247;0,001478343003297;0,672559377944454;0,999079211338743;BARBUNYA
67448;1006,165;380,975292449935;226,828511576941;1,67957409675418;0,803437550455589;68544;293,048563916115;0,725809228650138;0,984010270774977;0,837221799926875;0,769206218155538;0,005648429789615;0,001219771952572;0,591678206049145;0,993767388494126;BARBUNYA
67454;1014,674;343,989032892765;249,988996335722;1,37601669647414;0,686917538864961;68666;293,061598048202;0,731676627870399;0,982349343197507;0,823312118630913;0,851950411278259;0,005099609109805;0,001657196161279;0,725819503277195;0,998739755135985;BARBUNYA
67516;1006,963;337,136657274513;256,026464180869;1,31680394194072;0,650607120662115;68525;293,196250150542;0,791772211276855;0,985275446917184;0,836738095795175;0,869665887182975;0,004993433516122;0,001761930506701;0,756318755329751;0,995923518381915;BARBUNYA
67533;997,712;358,146303062874;241,27950388159;1,48436272995089;0,739014263200551;68874;293,233160086986;0,747377158034529;0,980529662862619;0,85254147347527;0,81875244161185;0,005303278442582;0,001470058525389;0,670355560645366;0,995050810037315;BARBUNYA
67535;990,949;351,417837223043;245,538150057805;1,43121481179325;0,715407813908102;68489;293,237502127012;0,748343416882743;0,986070755887807;0,864243577324205;0,834441144035882;0,005203492074081;0,001556171651001;0,696292022859912;0,99654345645059;BARBUNYA
67538;1010,848;371,632253509503;231,748690582846;1,60360022995104;0,781746128328757;68500;293,244015066503;0,698392016958792;0,985956204379562;0,830589329452702;0,789070411131591;0,005502565274505;0,001315854891422;0,622632113723377;0,998453000741708;BARBUNYA
67546;985,555;356,668696239825;241,483399841404;1,47699053630216;0,735934804235291;68376;293,261382198;0,801713905901344;0,987861237861238;0,873871887978968;0,822223495612887;0,005280382202348;0,001488691308741;0,676051476737876;0,998521633194944;BARBUNYA
67548;1071,834;369,828363143268;232,834613734292;1,58837364089392;0,776939885005323;68736;293,265723820174;0,719713597715601;0,982716480446927;0,738868752299792;0,792977913666849;0,005475045347653;0,001335401466202;0,628813971563429;0,998791537457172;BARBUNYA
67554;1031,662;363,811986532256;236,749987910748;1,53669273541593;0,759293623637615;68694;293,278748301065;0,730716394985343;0,983404664162809;0,797601689561084;0,806127228232658;0,005385498808838;0,001402878496845;0,649841108098067;0,998606109988939;BARBUNYA
67623;992,572;370,4864028991;233,254159964584;1,58833781552;0,776928377976247;68500;293,428488278875;0,684554178814383;0,987197080291971;0,862542013289955;0,792008791639213;0,005478704034117;0,001329773312034;0,627277926033806;0,996329250760451;BARBUNYA
67630;1041,652;353,036460980103;245,421890168444;1,43848806941303;0,718841172617429;68870;293,443675022037;0,713667637499472;0,98199506316248;0,78325639125332;0,831199344700477;0,005220116235104;0,001537024197966;0,690892350630503;0,993840403630705;BARBUNYA
67658;1068,824;366,239626255327;236,357837075074;1,54951335985952;0,76387526736993;69020;293,504414136639;0,762051721030816;0,980266589394378;0,744246199237077;0,801399938989727;0,005413101573433;0,001377282912273;0,642241862212737;0,995162345759693;BARBUNYA
67659;1058,219;370,583890965228;233,344046258891;1,58814375985437;0,776866031238185;69000;293,50658315826;0,661514093802247;0,980565217391304;0,759249175315393;0,792011175644435;0,005477229798921;0,001329431497068;0,62728170234568;0,996213521251119;BARBUNYA
67666;1005,38;345,897745218602;250,206384597779;1,38244971556043;0,690477767158759;68744;293,521765860812;0,731935790931118;0,984318631444199;0,841239943018937;0,848579587228332;0,005111839701159;0,001635035969966;0,720087315860607;0,995484504990165;BARBUNYA
67686;1044,47;368,601068913785;234,202502721857;1,57385623394273;0,77219793498978;69063;293,565140684217;0,708383045525903;0,980061682811346;0,779680680094827;0,796430519177039;0,005445750508433;0,001351540545067;0,634301571876608;0,998299483097675;BARBUNYA
67718;1046,454;353,627789031567;244,306987500395;1,44747308560299;0,72298939084012;69018;293,634527074688;0,766456899674031;0,98116433394187;0,777094262243082;0,830349130306829;0,005222064872435;0,001531316513451;0,689479678201307;0,9980032772666;BARBUNYA
67724;969,983;359,9504776723;240,513029449297;1,49659450257842;0,743996363973273;68288;293,647535197631;0,799310735530167;0,991740862230553;0,904532590828246;0,815799820843602;0,005314961869829;0,001452159560231;0,665529347688454;0,996027563055141;BARBUNYA
67745;988,59;359,18362610082;240,903780923197;1,49098376424126;0,741730435327003;68522;293,693059090751;0,765471576592355;0,988660576165319;0,871073265822391;0,817668283710445;0,005301994628398;0,001461933626449;0,668581422185985;0,996844045552636;BARBUNYA
67760;1020,165;372,765361372575;232,132207383864;1,6058321487296;0,782436728335112;68895;293,72557183748;0,72159568916861;0,983525654982219;0,818167873172095;0,787963695864714;0,005501259760516;0,001308177722327;0,620886786000779;0,997039961681444;BARBUNYA
67792;1064,282;403,333844997754;214,955791279482;1,87635719231842;0,846148267796629;68830;293,794920338467;0,803099048724723;0,984919366555281;0,752098766727571;0,728416233802801;0,005949578785074;0,001033200117862;0,530590209667457;0,995576756083274;BARBUNYA
67796;1015,155;344,176183423592;253,066138373994;1,3600246387565;0,677762605868702;69240;293,803587750158;0,738647258781487;0,979145002888504;0,826702439163373;0,853642994200334;0,005076644395298;0,001662882748952;0,728706361547312;0,991058606122943;BARBUNYA
67801;1015,657;355,091822691325;243,88040443827;1,4560080114235;0,726837559177317;68991;293,814421655215;0,781567723342939;0,982751373367541;0,82594633659315;0,827432238310435;0,005237265271771;0,001514307543639;0,684644108995416;0,996847307671231;BARBUNYA
67808;1032,304;364,400420351437;238,508783376239;1,5278280958593;0,756041313429065;68798;293,829588451201;0,749027925061859;0,985610046803686;0,799605142867799;0,80633712817297;0,005374003367618;0,001401342608672;0,650179564270233;0,993362605645616;BARBUNYA
67822;1034,662;353,38192078673;245,860498124612;1,43732695362726;0,718297654423263;68887;293,85991969479;0,775285779606767;0,984539898674641;0,796129026571294;0,831564668165741;0,005210432024811;0,001536871692849;0,691499797341599;0,99391129714687;BARBUNYA
67848;1001,425;388,536832629535;222,978156736089;1,74248831507472;0,818931035507186;68623;293,916240842848;0,800566371681416;0,988706410387188;0,850178378670361;0,756469441658042;0,005726577535514;0,001156752545348;0,57224601616243;0,997131996511095;BARBUNYA
67849;1022,629;389,91481650758;222,091270392069;1,75565125013353;0,821929520963448;68732;293,918406825323;0,750641678098863;0,987153000058197;0,815299369273161;0,75380158532552;0,005746802701699;0,001144548593258;0,568216830039266;0,997590588005352;BARBUNYA
67856;1036,144;372,724472472114;232,567680866122;1,6026494785691;0,78145088419381;69052;293,933568255736;0,810201547425733;0,982679719631582;0,794251211960869;0,788608181014266;0,005492874211155;0,001310462292159;0,62190286316263;0,996692299368216;BARBUNYA
67906;1076,897;376,549012100721;230,222014108162;1,63559081680092;0,791321810964133;69325;294,041841452515;0,755703443210399;0,979531193653083;0,735816765432717;0,780885972352155;0,005545150827625;0,001271872600292;0,60978290181637;0,997355314453072;BARBUNYA
67959;1012,437;340,589037017422;255,259472420322;1,33428559492042;0,66204426648031;69034;294,156567529363;0,807420872540633;0,984427963032709;0,833145450564571;0,8636700996172;0,005011684059763;0,001720105108904;0,745926040972784;0,995278371346005;BARBUNYA
67959;1017,31;359,583337707214;241,193177614566;1,49085202684232;0,741676841163871;69095;294,156567529363;0,769472027536544;0,983558868224908;0,825182894199832;0,818048381788137;0,005291180531014;0,001461666528226;0,66920315494619;0,997682879920798;BARBUNYA
67960;1003,526;352,42525640601;246,556513553828;1,42938935713442;0,714535245789863;68906;294,158731742238;0,717308930475075;0,98627115200418;0,84801976839014;0,83466983820068;0,005185774814685;0,001552573957162;0,696673738801949;0,995818027638549;BARBUNYA
67986;1030,513;360,451593810844;240,555987575859;1,49841040101808;0,744722815198635;69183;294,214995689147;0,722870813397129;0,982698061662547;0,804493249593584;0,816239963259931;0,005301850289925;0,001451705891602;0,666247677622574;0,998312449803807;BARBUNYA
67997;1047,09;347,968867651894;250,169954124043;1,39092989352094;0,695068521736951;69185;294,23879642793;0,79598478197249;0,982828647828287;0,779348299796188;0,845589429920738;0,005117414998484;0,001613870126106;0,715021483993679;0,994544756596514;BARBUNYA
68015;993,761;386,987869788523;224,323141192208;1,7251357471717;0,814855222755116;68625;294,27773893919;0,777509773886006;0,991111111111111;0,865467310010183;0,760431429284861;0,005689742994759;0,001173579854431;0,578255958644216;0,997570025272178;BARBUNYA
68024;1011,261;380,569640732723;230,330448392748;1,65227673279129;0,796054082805855;69648;294,297208262438;0,699187994655155;0,976682747530439;0,835883038449951;0,773307107986381;0,005594637785675;0,001234126691542;0,59800388326226;0,98806790243307;BARBUNYA
68035;1022,207;355,899595126562;244,028108690571;1,4584368867844;0,727916676436447;69243;294,32100235297;0,797017408214428;0,982554193203645;0,818209564412749;0,826977626227156;0,005231125084538;0,001509210810085;0,683891994280302;0,997413311034937;BARBUNYA
68050;1030,992;382,713734766593;227,230696162043;1,68425191327879;0,804660340208973;69160;294,353445740368;0,724059414368403;0,98395026026605;0,804502508868189;0,769121719448837;0,005624007858436;0,001213964493081;0,591548219327936;0,996316220199738;BARBUNYA
68056;1054,621;359,731354726464;242,202544394261;1,48525010596457;0,73938098581491;69299;294,366422094124;0,716801482979441;0,982063233235689;0,768924066367278;0,818295147827628;0,005285813958012;0,001461946702727;0,66960694895824;0,994533791894836;BARBUNYA
68062;1016,666;375,280672576029;232,548335620233;1,61377492371688;0,784866334763173;69176;294,379397875878;0,737383805334662;0,983896148953394;0,827480886434199;0,784424617061085;0,005513806126415;0,001287763501264;0,615321979851431;0,992991181096063;BARBUNYA
68087;1029,885;372,473519942361;233,89522251827;1,59248023936558;0,778252654117307;69320;294,433457477888;0,700029816065719;0,982212925562608;0,806671284549868;0,790481582485247;0,005470552674407;0,001317583020995;0,624861132248381;0,99507900545315;BARBUNYA
68109;1054,03;382,49855130733;227,491870315452;1,68137239707483;0,803909057428054;69487;294,481021718492;0,750760582010582;0,980168952465929;0,770386074432895;0,769887939998714;0,005615976615533;0,001217068773992;0,592727440155463;0,996595556866221;BARBUNYA
68118;1027,932;359,645249034764;241,657561777833;1,48824330755022;0,74061181074806;69292;294,500477602787;0,735178889428525;0,983057207181204;0,810108110415827;0,818863806468135;0,00527973882138;0,001464329816414;0,670537933543483;0,997923592054645;BARBUNYA
68120;1010,368;368,950019861254;235,45320329112;1,56697812857986;0,769894651354259;69182;294,504800958082;0,706316618970595;0,984649186204504;0,838542999085873;0,798224109240683;0,005416177625679;0,001356350791353;0,637161728573082;0,998418493042158;BARBUNYA
68131;1036,382;357,762119388052;243,628701882346;1,46847278922343;0,732302393881785;69197;294,528578277816;0,776917462996328;0,984594707863058;0,797103845656809;0,823252553349146;0,005251091564604;0,001487858736546;0,677744766595889;0,995249747784647;BARBUNYA
68133;1001,023;356,178450239771;244,359183361237;1,45760206488017;0,727546564846295;69129;294,532901220629;0,704894627393774;0,985592153799419;0,854435459925638;0,826925101791971;0,005227693632157;0,001507837681166;0,683805123973662;0,996715760679651;BARBUNYA
68136;1020,991;377,382631018209;230,311323951697;1,6385761001372;0,792181190331803;69141;294,539385515885;0,799830962107339;0,985464485616349;0,821377251455547;0,780479442631458;0,005538667239319;0,00126774209269;0,609148160370312;0,998135617025338;BARBUNYA
68138;1047,464;344,730208813568;253,335990199567;1,36076286887625;0,678195101563126;69362;294,543708300083;0,782296211251435;0,982353450015859;0,780406781177354;0,854418036973876;0,005059294502533;0,001663226341745;0,730030181906292;0,993397964697057;BARBUNYA
68153;1029,375;358,278926431897;242,696957537466;1,47623987571657;0,735617923506879;69257;294,576127159577;0,76199686940966;0,984059373059763;0,808253527356828;0,82219774992982;0,005256979537686;0,00148190780372;0,67600913998966;0,997951648801597;BARBUNYA
68164;1012,348;352,571704264857;250,020104997026;1,4101734109305;0,705075097136271;69862;294,599898722535;0,792088872362183;0,975694941456013;0,835805593740934;0,835574424036101;0,005172403383969;0,001555294739021;0,698184618103263;0,984561384369886;BARBUNYA
68167;1098,149;385,233415781862;226,142279341629;1,70350018980704;0,809567612292396;69964;294,606381543173;0,788860343470814;0,974315362186267;0,710332203908156;0,764747733384567;0,005651318317982;0,001192346076019;0,584839095716833;0,996273510560201;BARBUNYA
68173;1030,906;368,816598039885;237,01231162216;1,55610734107283;0,766177345189155;69468;294,619346756506;0,771231404491204;0,981358323256751;0,806091116982758;0,798823448625392;0,005410009799186;0,001358879769461;0,638118902073764;0,992981507994321;BARBUNYA
68187;1052,896;377,09629404191;231,800683339584;1,62681269359966;0,788761841199509;69510;294,649596702348;0,757330401172864;0,980966767371601;0,772930590454204;0,781364339448006;0,005530325341222;0,001271583226013;0,61053023096102;0,99321832955372;BARBUNYA
